year,lower,median,upper
1680,-0.43764055851815,0.686094087172133,1.69613264116085
1681,0.0902466099746741,1.01729317397701,1.8253945177968
1682,-1.88138220421039,-0.27375058617322,1.16898506284403
1683,-2.20711422739135,-1.26705378067128,-0.30664046085636
1684,-1.38903469040831,-0.498480686102375,0.486697284595293
1685,-1.50907101126467,-0.0138273713508239,1.56390993844834
1686,-0.256519775619158,1.27312818204817,2.72495064508437
1687,-0.801505909131562,0.455950397926009,1.68416959439401
1688,-0.984701356893228,-0.257464116361693,0.543757022098565
1689,-0.837870339183198,-0.04802423057661,0.7368097252763
1690,-0.603986291559041,0.428692656507851,1.42769693730923
1691,-1.66758401268385,-0.558149802485352,0.581915129904955
1692,-0.464511106864677,0.59505296496418,1.59073086678033
1693,-1.28719236574685,0.0871354247918271,1.49651505307162
1694,-0.0668211125621669,0.593064817664896,1.28681823565282
1695,-1.8845166881591,-0.307139982137633,1.19611199713955
1696,-0.861439153030191,0.0851218600630739,0.964058765374985
1697,-0.0283605090921812,0.32198273414224,0.838526749374251
1698,-0.54423330671221,0.0291288497767555,0.658340147483735
1699,-1.20775579328104,-0.469390588327851,0.327051142245611
1700,-0.719593859426338,0.262936399461298,1.35178655340346
1701,-0.156294210211841,0.605321909172092,1.28832667365106
1702,-0.64250850276316,-0.203952467596914,0.334236076912728
1703,-0.319865178223641,0.61713282503088,1.56180237277034
1704,-0.969672508340803,-0.173581315276604,0.63103779387268
1705,-0.654338834330717,0.255855049179415,1.15885526191464
1706,-2.72706282617927,-1.92199556458146,-1.1039844983998
1707,-0.69717674366501,0.159190110619881,1.14629498021707
1708,-0.373070371187395,0.490614377461424,1.35868905814459
1709,-1.12395425460317,-0.0457468246642665,1.11012814358638
1710,-1.89582471941777,-1.43803351433626,-0.852797102484815
1711,0.0429743205630435,1.08556654236241,2.16885234295738
1712,0.693018824698268,1.44148904246408,2.45181968170119
1713,-1.15455520333653,0.337975443362187,1.21829460529397
1714,-1.38002399521455,-0.275361750749662,0.711399184568726
1715,-1.33621106223736,-0.46942615242367,0.335181654732038
1716,-1.3461020920212,-0.590969119346465,0.255181230746401
1717,-1.31752049471812,-0.297235485851788,0.697358962778272
1718,-0.329810819592115,0.586483267896497,1.25313913416587
1719,-1.72870807561146,0.309260790625818,1.41506565030044
1720,-2.67449395461183,-1.29691875087385,0.157556797962683
1721,-0.4622848922859,0.424011284237406,1.33976121459606
1722,-0.113001338844902,0.976473058059969,2.12663518731266
1723,-1.8453247223141,-0.699562855028254,1.73216964725348
1724,-0.945717174858911,0.638013297927682,1.82687389716269
1725,-0.622646660252392,0.15653574515913,0.940400265171159
1726,-1.9053924647846,-0.540645048676877,1.38273371132059
1727,-1.57255564086449,-0.0202391304128553,1.49332729824461
1728,-1.2888379246035,-0.0410941056621338,1.10967666691304
1729,-0.925871173869095,-0.170905839587809,0.570124978445109
1730,-0.428184440674935,0.384058052846665,1.41377609531937
1731,-0.207087883029915,0.193412527796828,0.903876911910904
1732,-0.891305513717908,-0.0569773241785323,1.22250838405819
1733,-1.68396081066247,-0.40050624123441,1.08868909312831
1734,-1.0331505550356,-0.114730623763208,0.986196113778817
1735,-1.77191462840223,-0.0298733033399976,0.70495790820599
1736,-0.282950003703308,0.477982887712694,1.03146325521921
1737,-1.98521881334093,-0.967948213458484,0.158138892970432
1738,-0.868585211123724,0.617512131722771,1.66262592469105
1739,-0.730672620508077,-0.13376081305599,0.850632376289085
1740,-0.341208216972525,0.579726019958062,1.34203354505235
1741,-0.847897192851151,-0.10650774432351,0.670163706271778
1742,-0.942978834368989,-0.0844399866843694,0.484295265517884
1743,-0.619468420183912,0.150528802570804,1.26814961307222
1744,-1.79818562706141,-0.557679427959935,0.580398125934284
1745,-1.36976454401264,-0.149224426743841,0.984662079677662
1746,-1.75235924933154,0.153851668050609,1.69473621106459
1747,-0.423808742301661,0.637911011688548,2.10417526603385
1748,-1.09291429176904,0.0782030874140567,1.52253448754789
1749,-0.691653307877428,0.432968032349997,1.99832261377297
1750,-2.1640957864988,-0.719306478924212,0.52483466621529
1751,-1.09771975272226,-0.104578392913318,1.04620466240386
1752,-1.14061311264028,-0.256320907104144,0.499433167830727
1753,-1.17271832553622,-0.509672980055774,0.696153321110862
1754,-0.764410069744365,0.0358377891450006,1.15358398623171
1755,-1.54118355323186,-0.315985660918054,0.731067084195288
1756,-0.286392762575139,0.797840958396975,1.79236939263093
1757,-0.351107178389681,0.832737174626786,1.7583470536245
1758,-1.20095870961582,-0.601616072985219,0.0377055057881317
1759,0.277716907018283,0.757065233638736,1.76437438366749
1760,-0.565286032103921,0.234881639924287,1.10189412700824
1761,-1.55358347208649,-0.811436897175883,-0.139597843629803
1762,-0.862572539768341,0.0200807167952215,0.818011378786181
1763,0.0953892175945312,0.842007277960894,1.82051337092248
1764,-3.42317360957049,0.352451902359281,1.44531412362867
1765,-5.00590748006289,-1.23476751613866,-0.11329684057057
1766,-1.7961614735173,-0.0301561688115353,3.04512486818479
1767,-1.54598623380463,0.435681793816415,1.5149041781341
1768,-0.912303536782707,0.253209755263464,1.08633276607164
1769,-0.532586344082663,0.634133951675454,1.67007806440582
1770,-2.35481544656872,-0.577449430512622,0.885781009844223
1771,-0.832085015923144,0.190527739393114,1.4992604645195
1772,-0.99012131325221,0.372709772371654,1.57439596380772
1773,-2.11242810604801,-0.00389522832676368,1.50174656769631
1774,-1.61327815662394,-0.550099651017214,0.926779606658384
1775,0.17502591411169,0.7634815515988,1.44092798848436
1776,-0.558670121609294,0.210693371144413,1.00031831541122
1777,-0.565724005726932,0.0257866799946167,0.415177347056088
1778,-0.186474280495791,0.132221694096437,0.671296436365912
1779,-0.789023057680855,-0.456403188323409,0.125382146633423
1780,-0.610810578963249,0.315305192391366,1.00731532636728
1781,-1.38073082605884,-0.00138932274013996,2.94132313989719
1782,-1.06342898629179,-0.514398723209707,-0.104442349626546
1783,-0.970836393435778,-0.396625573323778,0.0788515804447802
1784,-0.170322889214503,0.360246558178874,1.60011203054801
1785,-1.17704359405078,-0.1754933395488,0.347921514963524
1786,-1.39014852858805,-0.140354609246349,0.564158847658877
1787,-1.02132778802867,0.366186642478035,0.919806331036106
1788,-0.630541839784776,0.105268308743612,0.601790831858619
1789,-0.683211097583394,-0.170687346517849,0.756182809707646
1790,-0.538685588491727,-0.220861907010475,0.924348118713622
